Vehicle_ID,Region_Code,Odometer_Reading,Purchase_Date,Vehicle_Age_Years,Daily_Commute,Service_Type
VH-3666,Central,47264,2021-04-26,4,50.099657789338764,Tire_Rotation
VH-3667,South,146989,2012-10-05,12,34.367978297325756,Tire_Rotation
VH-3668,North,112931,2015-06-10,10,19.780447656135042,Major_Service
VH-3669,East,37601,2021-09-01,3,24.755486781522198,Oil_Change
VH-3670,West,116731,2015-11-28,9,14.408351911928978,Major_Service
VH-3671,West,131405,2014-01-26,11,18.032180261548806,Major_Service
VH-3672,Central,156282,2012-03-01,13,33.452945300026556,Major_Service
VH-3673,East,116931,2014-11-30,10,39.80495702877852,Major_Service
VH-3674,West,110573,2015-10-29,9,27.70609233921587,Major_Service
VH-3675,South,147512,2012-06-08,13,32.33077068301315,Major_Service
VH-3676,East,63508,2019-05-30,6,35.8610321893846,Tire_Rotation
VH-3677,South,125415,2014-07-23,10,,Major_Service
VH-3678,North,19321,2023-08-14,1,,Oil_Change
VH-3679,North,131995,2014-12-11,10,22.868475533175125,Major_Service
VH-3680,East,93442,2017-03-21,8,34.71385804066804,Major_Service
VH-3681,South,66644,2019-03-22,6,38.98306342065293,Tire_Rotation
VH-3682,Central,18038,2023-05-30,2,41.835875452060236,Oil_Change
VH-3683,West,90586,2017-04-11,8,33.67062366860832,Major_Service
VH-3684,South,119766,2015-08-29,9,22.91090681960035,Major_Service
VH-3685,South,140025,2013-11-28,11,25.592762190459226,Major_Service
VH-3686,Central,111525,2015-06-19,10,25.68159378866965,Oil_Change
VH-3687,West,99281,2016-03-13,9,47.119555418670636,Major_Service
VH-3688,West,130896,2014-01-03,11,19.964305448515006,Major_Service
VH-3689,Central,90564,2017-04-09,8,34.80248087789519,Major_Service
VH-3690,West,173486,2010-09-27,14,15.123978718938071,Major_Service
VH-3691,North,42353,2022-03-22,3,35.56819689835552,Oil_Change
VH-3692,South,66911,2019-02-02,6,29.196336566278262,Tire_Rotation
VH-3693,East,161599,2011-06-21,14,23.000320043136742,Major_Service
VH-3694,North,174595,2010-02-17,15,47.64228525367396,Major_Service
VH-3695,North,38114,2021-06-10,4,,Oil_Change
VH-3696,Central,54431,2020-04-02,5,,Tire_Rotation
VH-3697,East,58876,2020-03-16,5,32.05482401907067,Tire_Rotation
VH-3698,Central,29404,2022-03-10,3,35.621026244253535,Oil_Change
VH-3699,East,118756,2015-02-21,10,27.522206030060378,Major_Service
VH-3700,East,138112,2013-01-22,12,,Major_Service
VH-3701,South,53155,2019-08-03,5,25.57209361325684,Tire_Rotation
VH-3702,West,163414,2011-10-27,13,26.31193401077033,Major_Service
VH-3703,North,35195,2022-02-03,3,35.408269503333145,Oil_Change
VH-3704,Central,128824,2014-07-11,10,30.799420278218268,Major_Service
VH-3705,West,138448,2013-04-27,12,22.3855163752894,Major_Service
VH-3706,South,173746,2010-04-27,15,23.703436906527276,Major_Service
VH-3707,South,166031,2010-09-08,14,46.99168697299359,Major_Service
VH-3708,North,128670,2014-07-04,11,28.5325056655075,Major_Service
VH-3709,Central,148277,2013-03-10,12,25.599404147216923,Major_Service
VH-3710,South,169785,2010-08-18,14,46.51163984014427,Major_Service
VH-3711,North,106122,2016-03-19,9,34.29599981084523,Major_Service
VH-3712,North,25967,2022-11-20,2,34.70694755665874,Oil_Change
VH-3713,South,150440,2012-07-28,12,24.367281009966792,Oil_Change
VH-3714,East,90658,2017-02-17,8,44.590727273188236,Major_Service
VH-3715,South,94537,2017-04-15,8,35.98459151270616,Major_Service
VH-3716,North,31875,2022-06-18,3,39.78575653642252,Oil_Change
VH-3717,East,141714,2013-07-23,11,13.771981672432684,Tire_Rotation
VH-3718,Central,18830,2023-06-13,2,35.56281050123215,Oil_Change
VH-3719,Central,78843,2018-03-15,7,36.28410708037991,Tire_Rotation
VH-3720,South,56173,2019-11-07,5,34.233660177561156,Tire_Rotation
VH-3721,Central,121189,2014-11-23,10,26.619449934926294,Major_Service
VH-3722,Central,117248,2015-09-29,9,13.15164524334672,Major_Service
VH-3723,North,155084,2012-04-20,13,23.493100994537752,Major_Service
VH-3724,Central,110137,2015-08-19,9,32.92559432456551,Major_Service
VH-3725,West,75381,2018-09-12,6,48.63671039751448,Tire_Rotation
VH-3726,East,132980,2014-03-08,11,33.55713546368883,Major_Service
VH-3727,East,96362,2017-02-05,8,25.22672190062595,Major_Service
VH-3728,West,37908,2022-10-15,2,43.9889612237255,Oil_Change
VH-3729,South,23777,2022-09-19,2,32.36412505977147,Oil_Change
VH-3730,East,39651,2021-06-23,4,,Oil_Change
VH-3731,East,43310,2022-02-10,3,10.656172338911723,Oil_Change
VH-3732,Central,149699,2012-12-09,12,33.64686594519017,Major_Service
VH-3733,West,163362,2010-07-05,15,31.98638423502865,Major_Service
VH-3734,Central,73473,2018-07-31,6,25.95787417831796,Tire_Rotation
VH-3735,East,21938,2022-11-01,2,30.5989486219452,Oil_Change
VH-3736,East,90250,2017-07-26,7,36.45498123133803,Major_Service
VH-3737,North,143127,2013-05-02,12,40.936316070765294,Major_Service
VH-3738,North,174056,2010-11-30,14,28.03477746876367,Oil_Change
VH-3739,North,58173,2020-06-11,5,,Tire_Rotation
VH-3740,West,177198,2010-06-28,15,41.461195099423904,Major_Service
VH-3741,Central,78389,2018-02-08,7,36.469252198449006,Tire_Rotation
VH-3742,West,124407,2014-07-21,10,32.83242607549453,Major_Service
VH-3743,North,70487,2019-08-15,5,26.473770048336632,Tire_Rotation
VH-3744,West,89169,2017-06-23,8,51.61537453533674,Major_Service
VH-3745,West,114295,2014-08-25,10,51.13676869378772,Major_Service
VH-3746,North,41554,2022-06-15,3,16.357838228937716,Oil_Change
VH-3747,North,173888,2011-04-19,14,28.98647762706034,Major_Service
VH-3748,South,151954,2012-01-14,13,33.6732680432887,Major_Service
VH-3749,Central,72557,2018-06-14,7,32.83817408739934,Tire_Rotation
VH-3750,East,147288,2013-03-21,12,33.345610076246885,Major_Service
VH-3751,South,60456,2020-10-09,4,32.19188735964613,Tire_Rotation
VH-3752,Central,74283,2018-06-28,7,40.832589368306486,Tire_Rotation
VH-3753,North,143292,2012-11-12,12,,Major_Service
VH-3754,East,44246,2021-06-14,4,39.56960838337439,Tire_Rotation
VH-3755,Central,16734,2023-01-26,2,41.96473233623044,Oil_Change
VH-3756,East,42218,2021-02-23,4,44.97737795457613,Tire_Rotation
VH-3757,South,12533,2023-08-17,1,51.260202905686825,Oil_Change
VH-3758,North,92779,2016-11-14,8,26.450623743949826,Major_Service
VH-3759,West,178280,2010-07-15,14,,Major_Service
VH-3760,East,82760,2018-01-30,7,43.62771084039311,Tire_Rotation
VH-3761,East,146228,2012-11-23,12,39.023062897102314,Major_Service
VH-3762,Central,80444,2018-04-23,7,33.44589055702258,Tire_Rotation
VH-3763,East,63408,2019-10-04,5,11.384312672097948,Major_Service
VH-3764,West,152911,2012-04-02,13,23.353957686192572,Major_Service
VH-3765,East,111491,2016-05-02,9,20.53082471533284,Major_Service
VH-3766,West,104587,2015-11-06,9,37.32383181603783,Major_Service
VH-3767,West,119396,2014-11-01,10,26.05492590385153,Major_Service
VH-3768,East,139654,2012-12-22,12,31.90049182469621,Major_Service
VH-3769,South,143228,2013-02-06,12,26.029024400965078,Major_Service
VH-3770,East,27426,2022-10-25,2,20.439423969483258,Oil_Change
VH-3771,Central,149109,2011-11-17,13,10.235954471869082,Major_Service
VH-3772,South,16698,2023-07-23,1,24.714489021050348,Oil_Change
VH-3773,South,14224,2023-08-19,1,38.65305272899684,Oil_Change
VH-3774,North,49551,2020-08-27,4,41.37532603161268,Tire_Rotation
VH-3775,South,115323,2015-06-01,10,34.97210746785702,Major_Service
VH-3776,Central,153237,2012-06-29,13,25.981217024853642,Tire_Rotation
VH-3777,East,58668,2019-08-30,5,-2.9217078983951126,Tire_Rotation
VH-3778,North,77547,2017-09-23,7,,Tire_Rotation
VH-3779,Central,67250,2019-10-22,5,14.044390782530453,Tire_Rotation
VH-3780,South,31365,2022-06-17,3,25.961250589446358,Tire_Rotation
VH-3781,East,70540,2019-05-21,6,36.2511623924965,Tire_Rotation
VH-3782,North,172208,2010-07-01,15,31.36881329515937,Major_Service
VH-3783,North,68121,2019-06-23,6,27.910828848769576,Major_Service
VH-3784,South,134532,2012-10-06,12,30.125280172442064,Major_Service
VH-3785,North,57390,2019-11-15,5,21.314276677867063,Tire_Rotation
VH-3786,North,153240,2012-03-09,13,33.90149319795994,Major_Service
VH-3787,West,72851,2018-05-05,7,33.584175119966105,Tire_Rotation
VH-3788,East,149832,2012-07-13,12,37.487881508316434,Major_Service
VH-3789,East,76863,2018-05-03,7,27.903235333022735,Tire_Rotation
VH-3790,West,67439,2019-05-22,6,19.833427932148737,Major_Service
VH-3791,Central,170853,2010-10-13,14,22.239701739117006,Tire_Rotation
VH-3792,East,45569,2020-11-16,4,21.49984477655171,Tire_Rotation
VH-3793,Central,21471,2023-02-11,2,29.469027417880962,Oil_Change
VH-3794,North,86451,2018-06-08,7,35.33657011585275,Major_Service
VH-3795,South,38614,2021-09-24,3,21.12487568223313,Oil_Change
VH-3796,Central,43504,2020-12-18,4,,Tire_Rotation
VH-3797,Central,79561,2018-07-29,6,35.95031300655119,Tire_Rotation
VH-3798,West,30588,2022-10-03,2,48.96166424066831,Oil_Change
VH-3799,Central,112257,2016-03-07,9,38.866977126737154,Major_Service
VH-3800,East,88601,2017-03-22,8,18.687109095140293,Major_Service
VH-3801,East,161692,2011-12-19,13,29.124026447861283,Oil_Change
VH-3802,South,99913,2017-08-30,7,22.801973285717565,Major_Service
VH-3803,West,139608,2013-08-05,11,,Major_Service
VH-3804,South,97222,2016-09-20,8,32.06762615323544,Major_Service
VH-3805,Central,102799,2016-03-01,9,,Major_Service
VH-3806,North,21198,2023-02-24,2,31.605734783343763,Oil_Change
VH-3807,South,151701,2011-12-15,13,38.502426119051655,Major_Service
VH-3808,East,132373,2013-12-24,11,26.451647764026962,Major_Service
VH-3809,West,58518,2019-11-09,5,,Tire_Rotation
VH-3810,East,69143,2019-05-11,6,30.86319778488848,Tire_Rotation
VH-3811,West,140399,2013-09-08,11,32.754895486599295,Major_Service
VH-3812,West,130048,2013-09-27,11,19.238967146530143,Major_Service
VH-3813,North,52390,2020-08-31,4,,Tire_Rotation
VH-3814,East,124201,2014-05-20,11,,Major_Service
VH-3815,West,77082,2018-12-21,6,39.259162269865904,Tire_Rotation
VH-3816,Central,90796,2017-10-07,7,35.01738921887578,Major_Service
VH-3817,Central,124636,2014-11-08,10,40.20770203445756,Major_Service
VH-3818,Central,100857,2016-01-29,9,19.761146564225804,Major_Service
VH-3819,South,27486,2022-03-25,3,13.775512344459251,Oil_Change
VH-3820,Central,154689,2011-11-20,13,46.689407738470884,Major_Service
VH-3821,South,112329,2014-09-03,10,19.276106138586215,Major_Service
VH-3822,Central,67289,2019-08-10,5,,Tire_Rotation
VH-3823,Central,120563,2014-12-15,10,29.463080450884828,Major_Service
VH-3824,Central,31891,2022-06-19,3,26.119732950798905,Oil_Change
VH-3825,North,106847,2015-10-14,9,21.574391752366104,Major_Service
VH-3826,North,57288,2019-06-16,6,13.763216295921463,Tire_Rotation
VH-3827,South,179459,2011-03-13,14,29.0271897406521,Major_Service
VH-3828,Central,163878,2012-05-17,13,21.235662349665496,Major_Service
VH-3829,West,30453,2022-06-17,3,52.17515154460858,Major_Service
VH-3830,North,165493,2011-04-22,14,39.50304234363305,Tire_Rotation
VH-3831,West,113428,2015-03-16,10,45.400127984404925,Major_Service
VH-3832,East,88701,2017-07-01,8,33.97783374829986,Major_Service
VH-3833,South,164904,2011-04-20,14,22.343280388478547,Major_Service
VH-3834,South,60034,2020-04-03,5,46.06164187143805,Tire_Rotation
VH-3835,West,135968,2013-09-10,11,22.93644445402233,Major_Service
VH-3836,West,25120,2022-06-26,3,45.77298111378124,Oil_Change
VH-3837,Central,125023,2015-05-12,10,31.9449100463013,Major_Service
VH-3838,North,12679,2023-08-02,1,32.03167084155274,Oil_Change
VH-3839,West,39187,2020-11-15,4,38.47623562968834,Tire_Rotation
VH-3840,South,128903,2014-09-21,10,12.66877612703706,Major_Service
VH-3841,East,96735,2016-07-12,8,24.905278981346505,Major_Service
VH-3842,Central,109204,2015-12-15,9,24.67686967074595,Major_Service
VH-3843,West,24042,2023-04-06,2,17.59178290770064,Major_Service
VH-3844,North,154995,2012-05-26,13,22.201309172325306,Major_Service
VH-3845,South,45491,2020-08-23,4,23.138679770977376,Tire_Rotation
VH-3846,Central,33091,2022-07-01,3,20.931756937593242,Oil_Change
VH-3847,Central,132457,2014-10-19,10,27.650615047991216,Major_Service
VH-3848,East,96076,2016-10-02,8,30.75753371298355,Major_Service
VH-3849,East,97738,2016-07-18,8,35.18769821892203,Major_Service
VH-3850,East,66142,2019-10-13,5,31.756527068568463,Tire_Rotation
VH-3851,North,81586,2017-11-11,7,19.27078372202579,Tire_Rotation
VH-3852,West,64113,2018-12-27,6,16.44146463422348,Tire_Rotation
VH-3853,East,46595,2021-06-03,4,29.454437322893153,Tire_Rotation
VH-3854,West,135351,2013-04-22,12,,Major_Service
VH-3855,South,71965,2019-11-30,5,39.68346371330965,Tire_Rotation
VH-3856,West,76184,2018-09-05,6,17.83324496758616,Tire_Rotation
VH-3857,South,31902,2022-04-08,3,55.70738544060195,Oil_Change
VH-3858,North,111157,2016-08-27,8,43.59395244717683,Major_Service
VH-3859,Central,87878,2017-10-29,7,,Major_Service
VH-3860,West,60568,2020-02-26,5,18.69219153288821,Tire_Rotation
VH-3861,East,182119,2010-03-09,15,,Major_Service
VH-3862,West,37380,2022-04-01,3,18.051954601578014,Oil_Change
VH-3863,East,23981,2022-08-26,2,30.360644656053967,Oil_Change
VH-3864,South,165346,2011-08-01,13,26.66134013663129,Major_Service
VH-3865,Central,148282,2011-09-04,13,8.71851891489839,Major_Service
VH-3866,South,95985,2015-08-12,9,39.478918603530104,Major_Service
VH-3867,West,184669,2010-05-19,15,40.61662337630827,Major_Service
VH-3868,South,40399,2021-12-09,3,43.40385197587668,Oil_Change
VH-3869,West,125611,2015-02-15,10,34.07267713019917,Oil_Change
VH-3870,West,47740,2021-07-09,3,36.502588906778804,Tire_Rotation
VH-3871,North,96783,2017-05-22,8,13.13003850614519,Oil_Change
VH-3872,North,167380,2011-02-09,14,,Major_Service
VH-3873,North,61344,2019-01-08,6,,Tire_Rotation
VH-3874,West,145129,2012-11-09,12,29.501144687852342,Major_Service
VH-3875,West,116582,2014-10-21,10,25.232269560382115,Major_Service
VH-3876,North,101348,2016-09-03,8,35.23258523426289,Tire_Rotation
VH-3877,Central,149012,2013-02-23,12,15.536998390454315,Major_Service
VH-3878,Central,63007,2020-04-08,5,24.2816856552342,Tire_Rotation
VH-3879,Central,65832,2018-08-23,6,37.89243716105843,Tire_Rotation
VH-3880,West,131783,2014-02-10,11,37.96562608216314,Major_Service
VH-3881,West,52065,2020-02-27,5,21.771336279898854,Tire_Rotation
VH-3882,West,152764,2012-01-26,13,38.00065150875656,Major_Service
VH-3883,West,161335,2010-11-27,14,35.88484592776889,Major_Service
VH-3884,West,94854,2016-12-16,8,31.787407098565776,Major_Service
VH-3885,Central,25634,2023-02-05,2,20.49351450367744,Oil_Change
VH-3886,Central,19913,2023-08-28,1,44.679040565616376,Oil_Change
VH-3887,East,34169,2022-04-18,3,38.794905527889654,Oil_Change
VH-3888,Central,147371,2012-07-05,13,,Major_Service
VH-3889,South,147882,2013-01-15,12,20.149261111078552,Major_Service
VH-3890,East,22012,2023-01-16,2,42.932223178767224,Oil_Change
VH-3891,West,171336,2010-10-08,14,41.593714158044996,Major_Service
VH-3892,North,46591,2021-11-15,3,36.16387555847997,Oil_Change
VH-3893,North,20650,2023-05-01,2,51.63684991079025,Oil_Change
VH-3894,North,20762,2022-07-24,2,33.745388305956965,Oil_Change
VH-3895,North,58061,2019-12-15,5,47.57092661550809,Tire_Rotation
VH-3896,West,145600,2012-09-27,12,32.92404069483208,Major_Service
VH-3897,West,176821,2010-12-10,14,,Major_Service
VH-3898,South,18996,2023-05-27,2,23.83254485007745,Oil_Change
VH-3899,Central,89051,2017-02-09,8,13.78496617964343,Major_Service
VH-3900,West,181543,2010-01-24,15,11.551856638285884,Major_Service
VH-3901,South,39478,2021-03-01,4,29.715284555824013,Tire_Rotation
VH-3902,Central,53305,2020-06-21,5,36.32590830067052,Tire_Rotation
VH-3903,South,45051,2020-12-03,4,52.45851195007641,Tire_Rotation
VH-3904,West,137066,2013-07-31,11,31.787842444157853,Major_Service
VH-3905,Central,182189,2010-04-24,15,27.35314955728299,Major_Service
VH-3906,Central,130574,2014-02-26,11,32.658695414416044,Major_Service
VH-3907,South,60774,2019-08-19,5,24.229942836540754,Tire_Rotation
VH-3908,East,64363,2019-08-24,5,27.305069356549193,Tire_Rotation
VH-3909,West,69829,2019-01-20,6,11.098902713078918,Tire_Rotation
VH-3910,South,74941,2018-10-14,6,8.16623556475312,Tire_Rotation
VH-3911,South,108276,2016-02-01,9,30.017939246838633,Major_Service
VH-3912,East,170525,2010-09-29,14,30.80301260081669,Major_Service
VH-3913,South,23239,2023-04-06,2,21.48163559304134,Oil_Change
VH-3914,East,60206,2019-09-28,5,43.9917603705528,Tire_Rotation
VH-3915,Central,73972,2018-06-05,7,24.592272622638937,Tire_Rotation
VH-3916,South,70417,2019-03-13,6,28.748184468098035,Tire_Rotation
VH-3917,North,73191,2018-12-20,6,31.83428901106574,Tire_Rotation
VH-3918,Central,34089,2021-12-09,3,31.957008664598423,Oil_Change
VH-3919,South,127777,2015-03-26,10,33.81544354566544,Major_Service
VH-3920,West,123396,2014-10-13,10,,Major_Service
VH-3921,South,118325,2014-11-03,10,41.221126592586124,Major_Service
VH-3922,Central,75154,2018-10-30,6,,Tire_Rotation
VH-3923,South,30297,2022-07-09,2,35.21944179263876,Oil_Change
VH-3924,North,150456,2012-04-05,13,30.369074346798865,Major_Service
VH-3925,South,99947,2016-02-27,9,29.56497007232162,Major_Service
VH-3926,South,175656,2010-07-03,15,41.695358330388416,Tire_Rotation
VH-3927,East,33403,2022-04-21,3,22.489426626733636,Oil_Change
VH-3928,North,12271,2023-08-29,1,48.24489804478133,Oil_Change
VH-3929,North,134696,2013-10-20,11,27.607575439090052,Major_Service
VH-3930,North,126830,2015-01-27,10,44.924345077361366,Major_Service
VH-3931,Central,31887,2022-10-31,2,30.114111442759075,Oil_Change
VH-3932,North,150738,2012-04-06,13,31.868809281182,Major_Service
VH-3933,Central,50130,2019-12-20,5,25.665379596025165,Tire_Rotation
VH-3934,West,48209,2021-09-09,3,26.902293735019363,Oil_Change
VH-3935,South,36364,2022-03-14,3,37.46658291787584,Oil_Change
VH-3936,North,76255,2017-09-20,7,45.772692985620765,Tire_Rotation
VH-3937,South,79266,2017-09-30,7,17.83168279858821,Major_Service
VH-3938,South,57853,2019-10-28,5,,Tire_Rotation
VH-3939,West,178334,2010-09-05,14,,Major_Service
VH-3940,North,91355,2017-12-15,7,35.52595984191214,Major_Service
VH-3941,North,109530,2015-10-23,9,,Major_Service
VH-3942,South,79015,2017-12-22,7,40.208346069696965,Tire_Rotation
VH-3943,South,143530,2013-11-05,11,12.522271368472882,Major_Service
VH-3944,North,53046,2020-07-25,4,23.60145692759381,Tire_Rotation
VH-3945,East,38880,2021-08-04,3,32.28164557344042,Oil_Change
VH-3946,North,49524,2021-03-12,4,40.480467136912296,Oil_Change
VH-3947,West,89104,2018-03-07,7,20.759494088507246,Tire_Rotation
VH-3948,West,179073,2010-03-24,15,36.171423577044074,Major_Service
VH-3949,South,14809,2023-07-09,1,41.91771796220323,Oil_Change
VH-3950,Central,52754,2021-01-06,4,27.90596711330658,Tire_Rotation
VH-3951,West,13461,2023-03-12,2,54.06620401313664,Oil_Change
VH-3952,Central,158893,2011-02-25,14,47.425766526412005,Major_Service
VH-3953,North,20626,2022-12-04,2,32.806691991629286,Oil_Change
VH-3954,West,97126,2017-02-11,8,21.784747029879654,Major_Service
VH-3955,East,114350,2015-01-14,10,33.61247331438984,Major_Service
VH-3956,East,159015,2011-10-26,13,24.450798744878615,Major_Service
VH-3957,South,33985,2022-02-14,3,17.933760834322218,Oil_Change
VH-3958,North,166121,2010-11-25,14,17.529429939133117,Major_Service
VH-3959,West,142497,2013-03-26,12,18.36704611152825,Major_Service
VH-3960,Central,171568,2010-08-18,14,44.539630987255805,Major_Service
VH-3961,Central,83411,2018-06-24,7,32.44101175911135,Tire_Rotation
VH-3962,East,66121,2019-12-13,5,15.572895705508413,Tire_Rotation
VH-3963,Central,14972,2023-02-24,2,,Oil_Change
VH-3964,West,142620,2013-03-12,12,23.62707090941797,Major_Service
